data,values
12935404528,0
12935404224,0
12935402800,0
12935402176,0
12935402016,0
12935401808,0
12935401248,0
12935401040,0
12935400304,0
12935400000,0
12935399664,0
12935398640,0
12935397984,0
12935397360,0
12935395936,0
12935394832,0
12935394464,0
12935390624,0
12935390032,0
12935389824,0
12935389728,0
12935387392,0
12935386864,0
12935386112,0
12935386016,0
12935384256,0
12935383776,0
12935382960,0
12935382720,0
12935380288,0
12935379264,0
12935377680,0
12935376752,0
12935374336,0
12935374160,0
12935373456,0
12935373408,0
12935373056,0
12935371696,0
12935371488,0
12935370176,0
12935369392,0
12935368960,0
12935367456,0
12935367424,0
12935366864,0
12935365344,0
12935365056,0
12935364464,0
12935362336,0
12935362064,0
12935361328,0
12935360000,0
12935359824,0
12935357856,0
12935357312,0
12935356800,0
12935353808,0
12935348880,0
12935347536,0
12935342832,0
12935342736,0
12935337952,0
12935337888,0
12935336992,0
12935335776,0
12935333888,0
12935332832,0
12935332800,0
12935330144,0
12935327952,0
12935327120,0
12935326032,0
12935325552,0
12935325168,0
12935324432,0
12935322112,0
12935321120,0
12935320608,0
12935319888,0
12935319200,0
12935318688,0
12935318656,0
12935318592,0
12935317648,1
12935317184,0
12935316816,0
12935316720,0
12935316544,0
12935316256,0
12935315712,0
12935315040,0
12935314800,0
12935313424,0
12935313408,0
12935313312,0
12935312224,0
12935310896,0
12935309872,0
12935307168,0
12935307152,0
12935306944,0
12935305376,0
12935304032,0
12935303584,0
12935302928,0
12935300832,0
12935300128,0
12935297664,0
12935297296,0
12935295328,0
12935294736,0
12935294064,0
12935293984,0
12935293824,0
12935290656,0
12935288112,0
12935287376,0
12935284128,0
12935284048,0
12935283232,0
12935282960,0
12935281952,0
12935281632,0
12935280240,0
12935280176,0
12935279360,0
12935276800,0
12935273776,0
12935268704,0
12935267088,0
12935265472,0
12935262128,0
12935261056,0
12935259584,0
12935258528,0
12935257632,0
12935253712,0
12935252240,0
12935252176,0
12935251728,0
12935249264,0
12935246848,0
12935246256,0
12935246144,0
12935245888,0
12935238176,0
12935237248,0
12935236000,0
12935233344,0
12935232256,0
12935231280,0
12935229376,0
12935229104,0
12935228960,0
12935228912,0
12935224288,0
12935222608,0
12935221136,0
12935218368,0
12935217600,0
12935215808,0
12935214480,0
12935214064,0
12935212928,0
12935210976,0
12935209392,0
12935209232,0
12935208688,0
12935208480,0
12935207376,0
12935206496,0
12935205984,0
12935204128,0
12935202224,0
12935202080,0
12935201376,0
12935198320,0
12935196560,0
12935196240,0
12935196064,0
12935195104,0
12935194640,0
12935191424,0
12935186272,0
12935184944,0
12935182832,0
12935182416,0
12935181968,0
12935181664,0
12935178592,0
12935175744,0
12935175616,0
12935175184,0
12935168784,0
12935168096,0
12935163264,0
12935163040,0
12935159696,0
12935158800,0
12935158736,0
12935157600,0
12935156256,0
12935155888,0
12935152704,0
12935152672,0
12935152064,0
12935151056,0
12935150432,0
12935149808,0
12935147568,0
12935146224,0
12935144128,0
12935142752,0
12935141376,0
12935141152,0
12935140736,0
12935139248,0
12935137520,0
12935135472,0
12935134928,0
12935134208,0
12935132176,0
12935129488,0
12935128592,0
12935126416,0
12935126304,0
12935125920,0
12935125584,0
12935125552,0
12935123520,0
12935120240,0
12935120208,0
12935120016,0
12935119712,0
12935118320,0
12935116848,0
12935116480,0
12935116176,0
12935114016,0
12935113024,0
12935108560,0
12935107456,0
12935105712,0
12935104992,0
12935104080,0
12935100928,0
12935100400,0
12935100048,0
12935097456,0
12935096000,0
12935095136,0
12935093712,0
12935093616,0
12935093552,0
12935085088,0
12935085008,0
12935076912,0
12935076176,0
12935075856,0
12935072000,0
12935069104,0
12935068128,0
12935066400,0
12935065616,0
12935065536,0
12935064048,0
12935062816,0
12935062144,0
12935061168,0
12935058880,0
12935055616,0
12935053760,0
12935053696,0
12935052528,0
12935051552,0
12935050896,0
12935046880,0
12935043520,0
12935041616,0
12935036928,0
12935036832,0
12935034064,0
12935030272,0
12935026112,0
12935025216,0
12935023232,0
12935022304,0
12935022176,0
12935020624,0
12935017968,0
12935017920,0
12935015392,0
12935012192,0
12935011232,0
12935008464,0
12935006912,0
12935006224,0
12935005408,0
12935004304,0
12935003504,0
12935002192,0
12935002176,0
12935001264,0
12935000240,0
12934999344,0
12934997904,0
12934996096,0
12934987616,0
12934986448,0
12934983968,0
12934983328,0
12934977920,0
12934977648,0
12934975952,0
12934975696,0
12934972720,0
12934967040,0
12934964976,0
12934963168,0
12934961872,0
12934960848,0
12934957728,0
12934957440,0
12934952576,0
12934950272,0
12934950000,0
12934945936,0
12934945584,0
12934945376,0
12934944480,0
12934944192,0
12934934208,0
12934926384,0
12934925312,0
12934923600,0
12934922992,0
12934920000,0
12934919248,0
12934918784,0
12934918576,0
12934918352,0
12934915008,0
12934912864,0
12934910880,0
12934910336,0
12934908912,0
12934904752,0
12934904048,0
12934896384,0
12934891712,0
12934891456,0
12934890832,0
12934889856,0
12934889600,0
12934888000,0
12934882128,0
12934881072,0
12934879888,0
12934876448,0
12934875008,0
12934873440,0
12934869728,0
12934868336,0
12934866896,0
12934865840,0
12934863584,0
12934862544,0
12934858144,0
12934855648,0
12934853888,0
12934848704,0
12934846352,0
12934833024,0
12934831280,0
12934829232,0
12934828432,0
12934823040,0
12934821280,0
12934817696,0
12934816912,0
12934816032,0
12934815792,0
12934812480,0
12934811872,0
12934810176,0
12934807280,0
12934806800,0
12934805248,0
12934803904,0
12934803536,0
12934802656,0
12934800512,0
12934800480,0
12934798320,0
12934797664,0
12934796272,0
12934794320,0
12934793952,0
12934793808,0
12934792256,0
12934789856,0
12934788960,0
12934786608,0
12934783552,0
12934779312,0
12934778272,0
12934776464,0
12934769568,0
12934763632,0
12934762592,0
12934758496,0
12934757104,0
12934755152,0
12934749696,0
12934748912,0
12934745616,0
12934743920,0
12934742720,0
12934738832,0
12934736992,0
12934734464,0
12934733584,0
12934733360,0
12934729520,0
12934728752,0
12934727936,0
12934717328,0
12934715088,0
12934714256,0
12934713216,0
12934709888,0
12934707328,0
12934705024,0
12934702496,0
12934701312,0
12934698496,0
12934691488,0
12934688752,0
12934686944,0
12934685360,0
12934683360,0
12934682528,0
12934677680,0
12934677264,0
12934674704,0
12934673904,0
12934672992,0
12934671120,0
12934670992,0
12934670240,0
12934669392,0
12934665952,0
12934647056,0
12934643536,0
12934642480,0
12934639328,0
12934638960,0
12934633360,0
12934630432,0
12934630016,0
12934629072,0
12934624816,0
12934624384,0
12934623472,0
12934622368,0
12934621632,0
12934620976,0
12934618992,0
12934617952,0
12934617440,0
12934615520,0
12934611136,0
12934611104,0
12934606672,0
12934600048,0
12934598784,0
12934590656,0
12934586544,0
12934582464,0
12934581552,0
12934580768,0
12934577264,0
12934576464,0
12934575808,0
12934573760,0
12934573648,0
12934572272,0
12934568176,0
12934563072,0
12934557328,0
12934556640,0
12934556032,0
12934555184,0
12934541936,0
12934536976,0
12934530752,0
12934528832,0
12934527920,0
12934525952,1
12934525056,0
12934522976,0
12934513936,0
12934512832,0
12934512608,0
12934502192,0
12934497600,0
12934493472,0
12934480944,0
12934480384,0
12934473152,0
12934472208,0
12934470256,0
12934468432,0
12934466560,0
12934457472,0
12934457376,0
12934453808,0
12934452000,0
12934451648,0
12934444160,0
12934443360,0
12934443120,0
12934436048,0
12934432208,0
12934431984,0
12934430992,0
12934430480,0
12934429040,0
12934425520,0
12934425232,0
12934421856,0
12934414352,0
12934413296,0
12934411088,0
12934406624,0
12934404416,0
12934403104,0
12934402688,0
12934401440,0
12934392480,0
12934384848,0
12934379632,0
12934378176,0
12934377360,0
12934375664,0
12934367744,0
12934366128,0
12934362176,0
12934356480,0
12934352576,0
12934352352,0
12934338768,0
12934336480,0
12934334656,0
12934331616,0
12934331504,0
12934322448,0
12934320864,0
12934318464,0
12934317392,0
12934314528,0
12934310832,0
12934306624,0
12934297056,0
12934295072,0
12934291312,0
12934285744,0
12934283824,0
12934278480,0
12934276160,0
12934273392,0
12934269344,0
12934269312,0
12934263872,0
12934250000,0
12934245488,0
12934230720,0
12934221920,0
12934220224,0
12934209104,0
12934208960,0
12934204896,0
12934203696,0
12934186736,0
12934178384,0
12934172704,0
12934164192,0
12934163408,0
12934159392,0
12934159088,0
12934132096,0
12934127280,0
12934116384,0
12934115904,0
12934113632,0
12934073632,0
12934073376,0
12934070832,0
12934069440,0
12934067984,0
12934065536,0
12934062960,0
12934062080,0
12934056464,0
12934047136,0
12934043472,0
12934039168,0
12934036544,0
12934027344,0
12934025504,0
12934023312,0
12934018800,0
12934017520,0
12934013440,0
12934007968,0
12934006080,0
12934003024,0
12934000160,0
12933980848,0
12933978032,0
12933965984,0
12933960480,0
12933950608,0
12933950176,0
12933942112,0
12933939952,0
12933934416,0
12933933104,0
12933932496,0
12933930608,0
12933926880,0
12933913888,0
12933913680,0
12933908976,0
12933908016,0
12933899104,0
12933898016,0
12933895488,0
12933893024,0
12933892976,0
12933891152,0
12933891088,0
12933889632,0
12933888288,0
12933888128,0
12933883744,0
12933878352,0
12933868720,0
12933868272,0
12933863712,0
12933862576,0
12933848688,0
12933847536,0
12933843600,0
12933842992,0
12933838608,0
12933830912,0
12933829904,0
12933826608,0
12933817664,0
12933812528,0
12933779888,0
12933772304,0
12933771696,0
12933766704,0
12933765184,0
12933744352,0
12933740528,0
12933738720,0
12933737136,0
12933736352,0
12933735056,0
12933729424,0
12933725104,0
12933722144,0
12933699600,0
12933698848,0
12933696560,0
12933688656,0
12933688496,0
12933678560,0
12933671920,0
12933666432,0
12933651696,0
12933645088,0
12933642848,0
12933632384,0
12933628720,0
12933624912,0
12933622848,0
12933621440,0
12933620352,0
12933600096,0
12933587248,0
12933585680,0
12933583152,0
12933582656,0
12933578512,0
12933578160,0
12933576976,0
12933563760,0
12933559472,0
12933543920,0
12933542912,0
12933541216,0
12933533984,0
12933532336,0
12933527504,0
12933524304,0
12933509728,0
12933509664,0
12933508656,0
12933507056,0
12933497248,0
12933494528,0
12933481600,0
12933478576,0
12933476192,0
12933474896,0
12933472240,0
12933467648,0
12933463088,0
12933461392,0
12933457648,0
12933454880,0
12933447248,0
12933443184,0
12933440672,0
12933438944,0
12933438320,0
12933427840,0
12933422304,0
12933418896,0
12933413040,0
12933411296,0
12933410304,0
12933406272,0
12933403968,0
12933392256,0
12933348672,0
12933338336,0
12933337488,0
12933321520,0
12933311024,0
12933306368,0
12933293136,0
12933290368,0
12933289680,0
12933284656,0
12933278336,0
12933277120,0
12933239008,0
12933235584,0
12933224192,0
12933218896,0
12933213808,0
12933195824,0
12933188272,0
12933184496,0
12933181952,0
12933172048,0
12933162032,0
12933155520,0
12933155472,0
12933152480,0
12933142016,0
12933125552,0
12933123056,0
12933107680,0
12933106384,0
12933101968,0
12933091024,0
12933072144,0
12933063328,0
12933050688,0
12933047504,0
12933040192,0
12933038800,0
12933038112,0
12933031440,0
12933026656,0
12932991424,0
12932970736,0
12932964448,0
12932953760,0
12932951616,0
12932947024,0
12932927008,0
12932923600,0
12932902672,0
12932900304,0
12932898656,0
12932889792,0
12932882864,0
12932878096,0
12932872784,0
12932870960,0
12932866432,0
12932861520,0
12932841120,0
12932832128,0
12932830160,0
12932827344,0
12932824128,0
12932808432,0
12932797760,0
12932782544,0
12932781008,0
12932778160,0
12932762000,0
12932731696,0
12932730784,0
12932730432,0
12932730000,0
12932729936,0
12932728432,0
12932715872,0
12932710832,0
12932707840,0
12932707760,0
12932694368,0
12932679808,0
12932655360,0
12932639936,0
12932632016,0
12932628256,0
12932618720,0
12932612800,0
12932611280,0
12932600320,0
12932598848,0
12932593760,0
12932573920,0
12932563504,0
12932550400,0
12932548272,0
12932539344,0
12932516208,0
12932513744,0
12932512688,0
12932484688,0
12932475184,0
12932456912,0
12932450752,0
12932448160,0
12932437968,0
12932428576,0
12932423296,0
12932422144,0
12932402528,0
12932386928,0
12932355744,0
12932348048,0
12932344064,0
12932322160,0
12932310256,0
12932285408,0
12932241744,0
12932229328,0
12932197264,0
12932185360,0
12932146336,0
12932109728,0
12932100144,0
12932095552,0
12932072976,0
12932041504,0
12932030176,0
12932019376,0
12932014432,0
12932006016,0
12932004400,0
12932002832,0
12931989680,0
12931986560,0
12931985408,0
12931981728,0
12931967504,0
12931952416,0
12931950688,0
12931944640,0
12931940368,0
12931902976,0
12931900496,0
12931894752,0
12931887360,0
12931887232,0
12931883536,0
12931817072,0
12931816608,0
12931801504,0
12931794080,0
12931788048,0
12931766336,0
12931729888,0
12931681488,0
12931658528,0
12931653424,0
12931636528,0
12931634912,0
12931629600,0
12931616816,0
12931583712,0
12931566832,0
12931538592,0
12931512560,0
12931498352,0
12931483024,0
12931467664,0
12931460848,0
12931451744,0
12931446160,0
12931436448,0
12931394192,0
12931325776,0
12931307152,0
12931284528,0
12931284144,0
12931280400,0
12931278432,0
12931268160,0
12931259504,0
12931216608,0
12931181680,0
12931176592,0
12931176448,0
12931160224,0
12931124032,0
12931108128,0
12931070864,0
12931027408,0
12931022272,0
12931021184,0
12930956912,0
12930950672,0
12930948688,0
12930933408,0
12930925024,0
12930905216,0
12930899216,0
12930878832,0
12930731648,0
12930705088,0
12930697072,0
12930695120,0
12930664320,0
12930639712,0
12930594048,0
12930568496,0
12930562240,0
12930524880,0
12930508176,0
12930503616,0
12930502864,0
12930502560,0
12930462288,0
12930436784,0
12930420000,0
12930411632,0
12930392272,0
12930362240,0
12930307984,0
12930247344,0
12930173472,0
12930101440,0
12930091856,0
12930068512,0
12930047328,0
12930005248,0
12929998944,0
12929924848,0
12929919600,0
12929884992,0
12929868528,0
12929834640,0
12929817872,0
12929795968,0
12929743728,0
12929674672,0
12929630160,0
12929623232,0
12929543392,0
12929516096,0
12929497488,0
12929423616,0
12929291504,0
12929257488,0
12929252640,0
12929229792,0
12929202064,0
12929070112,0
12929007040,0
12928946368,0
12928945184,0
12928944320,0
12928879632,0
12928872240,0
12928826560,0
12928811712,0
12928792976,0
